score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.9538095,3.7703383,144.0,1,0train,22,2,BNCI2014-001,TS+SVM
0.97,3.810643,144.0,1,1test,22,2,BNCI2014-001,TS+SVM
0.60156465,3.7475462,144.0,2,0train,22,2,BNCI2014-001,TS+SVM
0.64469385,3.721188,144.0,2,1test,22,2,BNCI2014-001,TS+SVM
0.9961905,3.7719812,144.0,3,0train,22,2,BNCI2014-001,TS+SVM
0.9960544,3.8861465,144.0,3,1test,22,2,BNCI2014-001,TS+SVM
0.8402721,3.8453546,144.0,4,0train,22,2,BNCI2014-001,TS+SVM
0.9130612,3.7622826,144.0,4,1test,22,2,BNCI2014-001,TS+SVM
0.59816325,3.7646542,144.0,5,0train,22,2,BNCI2014-001,TS+SVM
0.6995918,3.7814279,144.0,5,1test,22,2,BNCI2014-001,TS+SVM
0.845102,3.8810644,144.0,6,0train,22,2,BNCI2014-001,TS+SVM
0.825034,3.7228568,144.0,6,1test,22,2,BNCI2014-001,TS+SVM
0.8892517,3.771407,144.0,7,0train,22,2,BNCI2014-001,TS+SVM
0.99333334,3.720625,144.0,7,1test,22,2,BNCI2014-001,TS+SVM
1.0,3.8452344,144.0,8,0train,22,2,BNCI2014-001,TS+SVM
0.99523807,3.814729,144.0,8,1test,22,2,BNCI2014-001,TS+SVM
0.90204084,3.749967,144.0,9,0train,22,2,BNCI2014-001,TS+SVM
0.96068025,3.76066,144.0,9,1test,22,2,BNCI2014-001,TS+SVM
0.9379592,0.11415906,144.0,1,0train,22,2,BNCI2014-001,CSP+LDA
0.93306124,0.11233397,144.0,1,1test,22,2,BNCI2014-001,CSP+LDA
0.5889796,0.10593529,144.0,2,0train,22,2,BNCI2014-001,CSP+LDA
0.53639454,0.10767851,144.0,2,1test,22,2,BNCI2014-001,CSP+LDA
0.992381,0.11145248,144.0,3,0train,22,2,BNCI2014-001,CSP+LDA
0.99904764,0.11172561,144.0,3,1test,22,2,BNCI2014-001,CSP+LDA
0.7963265,0.10914145,144.0,4,0train,22,2,BNCI2014-001,CSP+LDA
0.81068027,0.10871544,144.0,4,1test,22,2,BNCI2014-001,CSP+LDA
0.49632654,0.10647807,144.0,5,0train,22,2,BNCI2014-001,CSP+LDA
0.60176873,0.11208983,144.0,5,1test,22,2,BNCI2014-001,CSP+LDA
0.75081635,0.107890464,144.0,6,0train,22,2,BNCI2014-001,CSP+LDA
0.7087755,0.11218619,144.0,6,1test,22,2,BNCI2014-001,CSP+LDA
0.85040814,0.106051065,144.0,7,0train,22,2,BNCI2014-001,CSP+LDA
0.96761906,0.11322584,144.0,7,1test,22,2,BNCI2014-001,CSP+LDA
1.0,0.10712819,144.0,8,0train,22,2,BNCI2014-001,CSP+LDA
0.9902041,0.1100091,144.0,8,1test,22,2,BNCI2014-001,CSP+LDA
0.8393878,0.10808973,144.0,9,0train,22,2,BNCI2014-001,CSP+LDA
0.9653742,0.10772042,144.0,9,1test,22,2,BNCI2014-001,CSP+LDA
0.93489796,0.0316,144.0,1,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9438095,0.032333516,144.0,1,1test,22,2,BNCI2014-001,TRCSP+LDA
0.56836736,0.031271268,144.0,2,0train,22,2,BNCI2014-001,TRCSP+LDA
0.48034012,0.031843662,144.0,2,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9904762,0.032294653,144.0,3,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9744898,0.03238101,144.0,3,1test,22,2,BNCI2014-001,TRCSP+LDA
0.8154422,0.03313284,144.0,4,0train,22,2,BNCI2014-001,TRCSP+LDA
0.7659184,0.032406427,144.0,4,1test,22,2,BNCI2014-001,TRCSP+LDA
0.5252381,0.03363681,144.0,5,0train,22,2,BNCI2014-001,TRCSP+LDA
0.6534694,0.033414125,144.0,5,1test,22,2,BNCI2014-001,TRCSP+LDA
0.699932,0.034784935,144.0,6,0train,22,2,BNCI2014-001,TRCSP+LDA
0.6241497,0.034206152,144.0,6,1test,22,2,BNCI2014-001,TRCSP+LDA
0.71231294,0.03293867,144.0,7,0train,22,2,BNCI2014-001,TRCSP+LDA
0.795034,0.032764293,144.0,7,1test,22,2,BNCI2014-001,TRCSP+LDA
0.9959864,0.03261142,144.0,8,0train,22,2,BNCI2014-001,TRCSP+LDA
0.9904082,0.03164854,144.0,8,1test,22,2,BNCI2014-001,TRCSP+LDA
0.82891154,0.035144232,144.0,9,0train,22,2,BNCI2014-001,TRCSP+LDA
